axis,library,term,overlap,set_size_in_universe,list_size,universe_size,fold_enrichment,p_value,genes,q_value
drug1,GO_BP,GOBP_MEMORY,3,36,50,1500,2.5,0.11530992591822377,Apoe|Egr1|Fos,0.5228515030168364
drug1,GO_BP,GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,4,54,50,1500,2.2222222222222223,0.10176389420560962,Fn1|Foxc2|Hes1|Twist1,0.4878062775342644
drug1,GO_BP,GOBP_MESENCHYMAL_CELL_MIGRATION,2,18,50,1500,3.3333333333333335,0.11872751053120777,Fn1|Twist1,0.5228515030168364
drug1,GO_BP,GOBP_MESENCHYME_DEVELOPMENT,6,60,50,1500,3.0,0.012781846395349572,Bnc2|Fn1|Foxc2|Foxd1|Hes1|Twist1,0.2119438815555414
drug1,GO_BP,GOBP_MESENCHYME_MORPHOGENESIS,2,15,50,1500,4.0,0.08674586941049843,Foxc2|Twist1,0.45325414081048215
drug1,GO_BP,GOBP_MESODERM_DEVELOPMENT,1,13,50,1500,2.3076923076923075,0.3575867388571701,Foxc2,0.8025945450868804
drug1,GO_BP,GOBP_MESONEPHROS_DEVELOPMENT,3,16,50,1500,5.625,0.014373895602843016,Foxc2|Foxd1|Hes1,0.22899588582960687
drug1,GO_BP,GOBP_METANEPHROS_DEVELOPMENT,5,18,50,1500,8.333333333333334,0.0002076446850936792,Egr1|Foxc2|Foxd1|Hes1|Id3,0.05055168253890266
drug1,GO_BP,GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_METENCEPHALON_DEVELOPMENT,1,19,50,1500,1.5789473684210527,0.4769581022710094,mt-Nd4,0.8611743513226557
drug1,GO_BP,GOBP_MICROTUBULE_BASED_MOVEMENT,0,50,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MICROTUBULE_BASED_PROCESS,0,95,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MICROTUBULE_BASED_TRANSPORT,0,23,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MICROTUBULE_BUNDLE_FORMATION,0,24,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0,67,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0,15,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MICROTUBULE_POLYMERIZATION,0,11,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0,14,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MIRNA_METABOLIC_PROCESS,4,16,50,1500,7.5,0.0014809065320289638,Egr1|Fos|Klf4|Twist1,0.10938514157032118
drug1,GO_BP,GOBP_MIRNA_TRANSCRIPTION,4,16,50,1500,7.5,0.0014809065320289638,Egr1|Fos|Klf4|Twist1,0.10938514157032118
drug1,GO_BP,GOBP_MITOCHONDRIAL_TRANSPORT,1,11,50,1500,2.7272727272727275,0.31215205147852715,Col6a1,0.8025945450868804
drug1,GO_BP,GOBP_MITOCHONDRION_ORGANIZATION,2,36,50,1500,1.6666666666666667,0.33931461253673095,Col6a1|mt-Nd4,0.8025945450868804
drug1,GO_BP,GOBP_MITOTIC_CELL_CYCLE,3,85,50,1500,1.0588235294117647,0.5474083929992667,Anxa1|Hes1|Klf4,0.9161057040409972
drug1,GO_BP,GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,0,11,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,2,45,50,1500,1.3333333333333333,0.4474305107818257,Anxa1|Klf4,0.8543767097772818
drug1,GO_BP,GOBP_MITOTIC_CYTOKINESIS,0,11,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MITOTIC_NUCLEAR_DIVISION,0,31,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,0,17,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MITOTIC_SPINDLE_ORGANIZATION,0,12,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS,0,26,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,1,14,50,1500,2.142857142857143,0.3791877227557184,Slc26a7,0.8107632229974242
drug1,GO_BP,GOBP_MODIFIED_AMINO_ACID_TRANSPORT,1,10,50,1500,3.0,0.2882684421548648,Slc38a2,0.8025945450868804
drug1,GO_BP,GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,0,15,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,1,11,50,1500,2.7272727272727275,0.31215205147852715,Apoe,0.8025945450868804
drug1,GO_BP,GOBP_MOLTING_CYCLE,2,16,50,1500,3.75,0.0970847228115921,Col6a1|Igfbp5,0.4723433370324466
drug1,GO_BP,GOBP_MOLTING_CYCLE_PROCESS,2,16,50,1500,3.75,0.0970847228115921,Col6a1|Igfbp5,0.4723433370324466
drug1,GO_BP,GOBP_MONOAMINE_TRANSPORT,0,16,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MONOATOMIC_ANION_TRANSMEMBRANE_TRANSPORT,3,17,50,1500,5.294117647058823,0.01704917842361118,Slc26a2|Slc26a7|Slc4a10,0.2367941447723775
drug1,GO_BP,GOBP_MONOATOMIC_ANION_TRANSPORT,3,20,50,1500,4.5,0.026644162448827665,Slc26a2|Slc26a7|Slc4a10,0.29921833777290413
drug1,GO_BP,GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,6,99,50,1500,1.8181818181818183,0.10647675713075583,Slc38a2|Slc47a1|Slc4a10|mt-Co2|mt-Co3|mt-Nd4,0.5002963119606657
drug1,GO_BP,GOBP_MONOATOMIC_CATION_TRANSPORT,7,126,50,1500,1.6666666666666665,0.11971090422450333,Hes1|Slc38a2|Slc47a1|Slc4a10|mt-Co2|mt-Co3|mt-Nd4,0.5257573496346429
drug1,GO_BP,GOBP_MONOATOMIC_ION_HOMEOSTASIS,3,76,50,1500,1.1842105263157896,0.47037536398765967,Apoe|Mt1|Slc4a10,0.8611743513226557
drug1,GO_BP,GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,8,120,50,1500,2.0,0.040986618735880415,Slc26a2|Slc26a7|Slc38a2|Slc47a1|Slc4a10|mt-Co2|mt-Co3|mt-Nd4,0.3442577274033814
drug1,GO_BP,GOBP_MONOATOMIC_ION_TRANSPORT,9,154,50,1500,1.753246753246753,0.0629509715078236,Hes1|Slc26a2|Slc26a7|Slc38a2|Slc47a1|Slc4a10|mt-Co2|mt-Co3|mt-Nd4,0.39344357192389745
drug1,GO_BP,GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,1,23,50,1500,1.3043478260869565,0.5441591891136924,Anxa1,0.911606888979124
drug1,GO_BP,GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,4,58,50,1500,2.0689655172413794,0.12404054947679236,Anxa1|Col6a1|Twist1|Zbtb20,0.5389462376999667
drug1,GO_BP,GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,3,30,50,1500,3.0,0.07524124775221704,Anxa1|Apoe|Slc26a7,0.43168742486528083
drug1,GO_BP,GOBP_MONOCYTE_CHEMOTAXIS,3,13,50,1500,6.9230769230769225,0.007877797294666476,Anxa1|Ccn3|Nbl1,0.17068560805110697
drug1,GO_BP,GOBP_MONONUCLEAR_CELL_DIFFERENTIATION,3,69,50,1500,1.3043478260869565,0.40697219074133145,Anxa1|Egr1|Fos,0.831849323276454
drug1,GO_BP,GOBP_MONONUCLEAR_CELL_MIGRATION,3,33,50,1500,2.727272727272727,0.09437465903438064,Anxa1|Ccn3|Nbl1,0.4723433370324466
drug1,GO_BP,GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,0,15,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM,9,83,50,1500,3.253012048192771,0.001219418399381179,Bsg|Foxc2|Foxd1|Hes1|Igfbp5|Klf4|Mgp|Rspo3|Twist1,0.1004050101022713
drug1,GO_BP,GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,4,42,50,1500,2.857142857142857,0.048128078107932834,Foxc2|Foxd1|Mgp|Rspo3,0.35543171235461873
drug1,GO_BP,GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,1,18,50,1500,1.6666666666666667,0.45869546617711976,Twist1,0.855143029707743
drug1,GO_BP,GOBP_MOTILE_CILIUM_ASSEMBLY,0,13,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MRNA_METABOLIC_PROCESS,1,21,50,1500,1.4285714285714286,0.5116902720131731,S100a10,0.8921638326409939
drug1,GO_BP,GOBP_MRNA_PROCESSING,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS,0,12,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS,11,126,50,1500,2.619047619047619,0.002074051279165181,Anxa1|Apoe|Bsg|Ccn3|Col6a1|Egr1|Foxc2|Glul|Ildr2|Mbp|Twist1,0.12482716032012663
drug1,GO_BP,GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,1,10,50,1500,3.0,0.2882684421548648,Col6a1,0.8025945450868804
drug1,GO_BP,GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS,2,104,50,1500,0.5769230769230769,0.8742983027134331,Bsg|Egr1,1.0
drug1,GO_BP,GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS,2,26,50,1500,2.3076923076923075,0.21392436250078883,Apoe|Col6a1,0.7287779644943017
drug1,GO_BP,GOBP_MULTICELLULAR_ORGANISM_GROWTH,1,25,50,1500,1.2,0.5745095173169409,Slc4a10,0.9420564739051756
drug1,GO_BP,GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,4,31,50,1500,3.8709677419354835,0.01769422085913411,Bsg|Fos|Igfbp5|Slc38a2,0.24162276383271372
drug1,GO_BP,GOBP_MUSCLE_ADAPTATION,2,20,50,1500,3.0,0.14144844471358778,Igfbp5|Klf4,0.5717754295014431
drug1,GO_BP,GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS,1,17,50,1500,1.7647058823529411,0.4398083575301246,Col6a1,0.8437881711764491
drug1,GO_BP,GOBP_MUSCLE_CELL_DEVELOPMENT,2,43,50,1500,1.3953488372093024,0.424148062560875,Col6a1|Hes1,0.8334227347780192
drug1,GO_BP,GOBP_MUSCLE_CELL_DIFFERENTIATION,4,70,50,1500,1.7142857142857142,0.20155313127372476,Ccn3|Col6a1|Hes1|Igfbp5,0.7073948991788396
drug1,GO_BP,GOBP_MUSCLE_CELL_MIGRATION,4,35,50,1500,3.4285714285714284,0.026699482447428365,Anxa1|Ccn3|Egr1|Igfbp5,0.29921833777290413
drug1,GO_BP,GOBP_MUSCLE_CELL_PROLIFERATION,8,57,50,1500,4.2105263157894735,0.0004077001777662907,Apoe|Ccn3|Egr1|Fos|Foxc2|Igfbp5|Klf4|Ogn,0.060228435351838396
drug1,GO_BP,GOBP_MUSCLE_CONTRACTION,0,54,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MUSCLE_HYPERTROPHY,1,21,50,1500,1.4285714285714286,0.5116902720131731,Igfbp5,0.8921638326409939
drug1,GO_BP,GOBP_MUSCLE_ORGAN_DEVELOPMENT,6,54,50,1500,3.333333333333333,0.007683725374840736,Col6a1|Egr1|Fos|Foxc2|Id3|Twist1,0.17068560805110697
drug1,GO_BP,GOBP_MUSCLE_ORGAN_MORPHOGENESIS,1,16,50,1500,1.875,0.4202758734830577,Foxc2,0.831849323276454
drug1,GO_BP,GOBP_MUSCLE_STRUCTURE_DEVELOPMENT,9,116,50,1500,2.3275862068965516,0.01210802970800983,Ccn3|Col6a1|Egr1|Fos|Foxc2|Hes1|Id3|Igfbp5|Twist1,0.2093143433565529
drug1,GO_BP,GOBP_MUSCLE_SYSTEM_PROCESS,3,70,50,1500,1.2857142857142856,0.41617005907570176,Col6a1|Igfbp5|Klf4,0.831849323276454
drug1,GO_BP,GOBP_MUSCLE_TISSUE_DEVELOPMENT,6,85,50,1500,2.1176470588235294,0.059172982228958504,Col6a1|Egr1|Fos|Foxc2|Igfbp5|Twist1,0.37812447418656225
drug1,GO_BP,GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0,19,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MYELOID_CELL_DEVELOPMENT,0,17,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MYELOID_CELL_DIFFERENTIATION,2,66,50,1500,0.9090909090909091,0.656874034295184,Fos|Glul,1.0
drug1,GO_BP,GOBP_MYELOID_CELL_HOMEOSTASIS,2,35,50,1500,1.7142857142857142,0.32686990772459135,Anxa1|Glul,0.8025945450868804
drug1,GO_BP,GOBP_MYELOID_LEUKOCYTE_ACTIVATION,2,46,50,1500,1.3043478260869565,0.4588829057877858,Anxa1|Fn1,0.855143029707743
drug1,GO_BP,GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,1,12,50,1500,2.5,0.33524969917904673,Twist1,0.8025945450868804
drug1,GO_BP,GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION,1,43,50,1500,0.6976744186046512,0.7721193007548377,Fos,1.0
drug1,GO_BP,GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0,17,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MYELOID_LEUKOCYTE_MIGRATION,4,47,50,1500,2.5531914893617023,0.06794193348667485,Anxa1|Bsg|Ccn3|Nbl1,0.40454946666026415
drug1,GO_BP,GOBP_MYOBLAST_DIFFERENTIATION,1,16,50,1500,1.875,0.4202758734830577,Id3,0.831849323276454
drug1,GO_BP,GOBP_MYOFIBRIL_ASSEMBLY,0,19,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_MYOTUBE_DIFFERENTIATION,2,14,50,1500,4.285714285714286,0.07677394817604072,Ccn3|Col6a1,0.43168742486528083
drug1,GO_BP,GOBP_NATURAL_KILLER_CELL_ACTIVATION,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,1,29,50,1500,1.0344827586206897,0.6293882879681989,Klf4,0.9948988015061511
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS,1,10,50,1500,3.0,0.2882684421548648,Mbp,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_BINDING,0,18,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,0,13,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,2,14,50,1500,4.285714285714286,0.07677394817604072,Apoe|Egr1,0.43168742486528083
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,1,27,50,1500,1.1111111111111112,0.60287685419108,Fn1,0.970936459921214
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,2,38,50,1500,1.5789473684210527,0.3640022098915078,Apoe|Serpinb9,0.8106971634054462
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,4,92,50,1500,1.3043478260869565,0.3681094303731707,Apoe|Efemp1|Hes1|Mbp,0.8107632229974242
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,1,16,50,1500,1.875,0.4202758734830577,Nbl1,0.831849323276454
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,4,42,50,1500,2.857142857142857,0.048128078107932834,Anxa1|Apoe|Fn1|Ildr2,0.35543171235461873
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,4,55,50,1500,2.181818181818182,0.1071421246676448,Anxa1|Ildr2|Klf4|Mbp,0.5002963119606657
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,4,34,50,1500,3.5294117647058822,0.024233122928500488,Anxa1|Ildr2|Klf4|Mbp,0.2833008975454194
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION,7,177,50,1500,1.1864406779661016,0.37573622841805737,Apoe|Ccn3|Egr1|Igfbp5|Klf4|Nbl1|Twist1,0.8107632229974242
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,1,32,50,1500,0.9375,0.6659340944396241,Klf4,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,1,22,50,1500,1.3636363636363638,0.5281983764075895,Klf4,0.9034972228024557
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,4,56,50,1500,2.142857142857143,0.11264955004562315,Anxa1|Hes1|Mbp|Tsc22d1,0.5185708748559139
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION,9,115,50,1500,2.3478260869565215,0.011460309195718827,Anxa1|Ccn3|Efemp1|Hes1|Id3|Igfbp5|Mbp|Tsc22d1|Twist1,0.20891664244200267
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,1,25,50,1500,1.2,0.5745095173169409,Ccn3,0.9420564739051756
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,7,106,50,1500,1.9811320754716981,0.057571919728587016,Apoe|Ccn3|Hes1|Igfbp5|Klf4|Ogn|Tsc22d1,0.3761118913787054
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,4,41,50,1500,2.926829268292683,0.04461544346076818,Apoe|Efemp1|Hes1|Mbp,0.3536590030426746
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0,14,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_COAGULATION,1,10,50,1500,3.0,0.2882684421548648,Apoe,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,4,43,50,1500,2.7906976744186047,0.05179156664360612,Anxa1|Fn1|Klf4|Twist1,0.3646889353789138
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0,21,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,3,40,50,1500,2.25,0.1456779707612884,Apoe|Ccn3|Serpinb9,0.5816380896488788
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,0,18,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,12,157,50,1500,2.2929936305732483,0.003990748425973375,Anxa1|Apoe|Ccn3|Efemp1|Foxc2|Hes1|Id3|Igfbp5|Klf4|Mbp|Tsc22d1|Twist1,0.14738559527742578
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,2,21,50,1500,2.857142857142857,0.15314117104382513,Id3|Klf4,0.5904323631852596
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0,12,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,2,10,50,1500,6.0,0.04131092728840577,Apoe|Klf4,0.3442577274033814
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,1,12,50,1500,2.5,0.33524969917904673,Apoe,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,1,20,50,1500,1.5,0.49461650530034706,Hes1,0.8708037065146956
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,1,23,50,1500,1.3043478260869565,0.5441591891136924,Apoe,0.911606888979124
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,1,12,50,1500,2.5,0.33524969917904673,Klf4,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,3,12,50,1500,7.5,0.006204459645394968,Anxa1|Apoe|Ccn3,0.16261688586720682
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1,16,50,1500,1.875,0.4202758734830577,Klf4,0.831849323276454
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0,11,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,9,106,50,1500,2.547169811320755,0.006748231854189021,Anxa1|Apoe|Fn1|Hes1|Id3|Igfbp5|Klf4|Twist1|Zbtb20,0.16870579635472552
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS,1,10,50,1500,3.0,0.2882684421548648,Hes1,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_GROWTH,3,33,50,1500,2.727272727272727,0.09437465903438064,Ccn3|Igfbp5|Mt1,0.4723433370324466
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0,14,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,2,21,50,1500,2.857142857142857,0.15314117104382513,Anxa1|Tsc22d1,0.5904323631852596
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,1,13,50,1500,2.3076923076923075,0.3575867388571701,Ccn3,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,1,13,50,1500,2.3076923076923075,0.3575867388571701,Serpinb9,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,3,24,50,1500,3.75,0.04309557126901202,Anxa1|Serpinb9|Twist1,0.3449768636066233
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,2,27,50,1500,2.2222222222222223,0.22639072579076921,Anxa1|Serpinb9,0.7554105326694044
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,8,78,50,1500,3.0769230769230766,0.003373842372331517,Anxa1|Ccn3|Fn1|Ildr2|Nbl1|Serpinb9|Tsc22d1|Twist1,0.14738559527742578
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,2,28,50,1500,2.142857142857143,0.2389147042643709,Apoe|Ccn3,0.7809416135853325
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,1,13,50,1500,2.3076923076923075,0.3575867388571701,Serpinb9,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,0,10,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,4,73,50,1500,1.6438356164383563,0.2229332079785055,Apoe|Ccn3|Klf4|Twist1,0.7515901721267042
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,1,20,50,1500,1.5,0.49461650530034706,Apoe,0.8708037065146956
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,3,24,50,1500,3.75,0.04309557126901202,Anxa1|Ildr2|Klf4,0.3449768636066233
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,1,13,50,1500,2.3076923076923075,0.3575867388571701,Serpinb9,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,2,11,50,1500,5.454545454545455,0.04943234891824236,Ccn3|Nbl1,0.35543171235461873
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0,17,50,1500,0.0,1.0,,1.0
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,1,13,50,1500,2.3076923076923075,0.3575867388571701,Apoe,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,5,55,50,1500,2.7272727272727275,0.03319145581466211,Apoe|Ccn3|Igfbp5|Klf4|Nbl1,0.32547246221191073
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,2,30,50,1500,2.0,0.26406742974514547,Anxa1|Ildr2,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,1,12,50,1500,2.5,0.33524969917904673,Anxa1,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,1,10,50,1500,3.0,0.2882684421548648,Serpinb9,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,2,23,50,1500,2.608695652173913,0.17706049687331893,Apoe|Klf4,0.6539166077707802
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,1,21,50,1500,1.4285714285714286,0.5116902720131731,Klf4,0.8921638326409939
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,1,13,50,1500,2.3076923076923075,0.3575867388571701,Klf4,0.8025945450868804
drug1,GO_BP,GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,5,77,50,1500,1.9480519480519478,0.10910344097880863,Apoe|Id3|Klf4|Serpinb9|Twist1,0.50510852305004
